Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2021_10,21/10/2021,0,2973.35
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2021_10,04/10/2021,0,6770.61
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2021_11,16/11/2021,0,3807.55
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2022_01,06/01/2022,0,6723.48
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2022_01,27/01/2022,0,8992.46
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2022_02,22/02/2022,0,2995.21
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2022_03,02/03/2022,0,2987.03
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2015/S 227-413650-AD-RDE,2022_03,29/03/2022,0,6747.29
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2015/S 227-413650-AD-RGR,2021_08,18/08/2021,0,52597.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2015/S 227-413650-AD-RGR,2021_09,14/09/2021,0,5897.79
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2015/S 227-413650-AD-RGR,2021_09,23/09/2021,0,13021.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2015/S 227-413650-AD-RGR,2022_01,06/01/2022,0,32507.81
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2015/S 227-413650-AD-RJ6,2021_08,18/08/2021,0,9460.38
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2015/S 227-413650-AD-RJ6,2021_09,14/09/2021,0,2139.57
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2015/S 227-413650-AD-RJ6,2022_02,01/02/2022,0,15197.45
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2015/S 227-413650-AD-RJ6,2022_03,31/03/2022,0,900
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2015/S 227-413650-AD-RJ6,2022_03,24/03/2022,0,7013.64
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RNQ,2021_04,22/04/2021,0,1554.94
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RNQ,2021_07,04/07/2021,0,3414.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RNQ,2022_03,02/03/2022,0,1330.17
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RNQ,2022_03,31/03/2022,0,12000
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RQ8,MID AND SOUTH ESSEX FOUNDATION NHS TRUST,2015/S 227-413650-AD-RQ8,2021_08,18/08/2021,0,20478.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RQX,2021_08,10/08/2021,0,24029.29
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RQX,2022_01,11/01/2022,0,4312.32
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RRJ,2021_08,18/08/2021,0,22434.1
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,2015/S 227-413650-AD-RRJ,2022_03,24/03/2022,0,12955.78
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2021_04,29/04/2021,0,4689.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2021_08,11/08/2021,0,31904.13
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2021_11,16/11/2021,0,1157.93
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2021_12,03/12/2021,0,7620.2
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2022_01,06/01/2022,0,123.93
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2022_03,09/03/2022,0,32.3
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2022_03,31/03/2022,0,359.86
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2022_03,02/03/2022,0,6407.47
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,2015/S 227-413650-AD-RT1,2021_05,27/05/2021,0,2904.29
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,2015/S 227-413650-AD-RT1,2021_08,18/08/2021,0,3393.34
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,2015/S 227-413650-AD-RT1,2021_10,12/10/2021,0,556.29
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,2015/S 227-413650-AD-RT1,2022_01,06/01/2022,0,1304.17
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,2015/S 227-413650-AD-RT1,2022_03,24/03/2022,0,830.69
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2015/S 227-413650-AD-RWF,2021_08,18/08/2021,0,31427.49
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2015/S 227-413650-AD-RWF,2021_12,05/12/2021,0,15580.65
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2015/S 227-413650-AD-RWF,2022_03,09/03/2022,0,1800
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2015/S 227-413650-AD-RWF,2022_03,24/03/2022,0,14664.51
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2021_04,29/04/2021,0,11654.35
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2021_07,13/07/2021,0,522.2
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2021_08,11/08/2021,0,38165.37
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2021_11,16/11/2021,0,-5486.38
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2021_12,03/12/2021,0,8161.83
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_01,11/01/2022,0,2476.46
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_03,20/03/2022,0,2200
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_03,24/03/2022,0,24714.35
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWH,EAST AND NORTH HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWH,2021_08,10/08/2021,0,10894.8
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2015/S 227-413650-AD-RY6,2021_08,10/08/2021,0,1147.51
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2015/S 227-413650-AD-RY6,2022_01,11/01/2022,0,25.32
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2015/S 227-413650-AD-RY6,2022_03,09/03/2022,0,129.84
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RA2,Royal Surrey NHS Foundation Trust,2015/S 227-413650-AD-RA2,2021_04,30/04/2021,0,516.3
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RA2,Royal Surrey NHS Foundation Trust,2015/S 227-413650-AD-RA2,2021_05,28/05/2021,0,636.74
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RA2,Royal Surrey NHS Foundation Trust,2015/S 227-413650-AD-RA2,2021_06,30/06/2021,0,2958.28
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RA2,Royal Surrey NHS Foundation Trust,2015/S 227-413650-AD-RA2,2021_07,30/07/2021,0,669.38
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RA3,University Hospitals Bristol and Weston NHS Foundation Trust,2015/S 227-413650-AD-RA3,2021_04,30/04/2021,0,940.36
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RCB,Whittington Health NHS Trust,2015/S 227-413650-AD-RCB,2021_05,28/05/2021,0,291.67
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RCB,2021_04,30/04/2021,0,2270.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RCB,2021_05,28/05/2021,0,4220.65
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RCB,2021_06,30/06/2021,0,380.33
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RCB,2021_07,30/07/2021,0,853.25
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RCB,2021_10,29/10/2021,0,1166.4
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RCB,2022_01,31/01/2022,0,303.42
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2021_05,28/05/2021,0,495.61
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2021_06,30/06/2021,0,370
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2021_07,30/07/2021,0,130.19
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2021_11,30/11/2021,0,685.34
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_01,31/01/2022,0,3041.77
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_02,28/02/2022,0,1016.61
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_03,31/03/2022,0,206.8
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RKE,Whittington Health NHS Trust,2015/S 227-413650-AD-RKE,2021_04,30/04/2021,0,291.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RKE,Whittington Health NHS Trust,2015/S 227-413650-AD-RKE,2021_06,30/06/2021,0,291.67
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RKE,Whittington Health NHS Trust,2015/S 227-413650-AD-RKE,2021_07,30/07/2021,0,291.67
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RKE,Whittington Health NHS Trust,2015/S 227-413650-AD-RKE,2021_08,31/08/2021,0,291.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RP5,2022_03,31/03/2022,0,17952.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RQW,Princess Alexandra Hospital NHS Trust,2015/S 227-413650-AD-RQW,2021_06,29/06/2021,0,2368.32
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RQW,Princess Alexandra Hospital NHS Trust,2015/S 227-413650-AD-RQW,2022_02,28/02/2022,0,3750
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RQW,Princess Alexandra Hospital NHS Trust,2015/S 227-413650-AD-RQW,2022_03,31/03/2022,0,3453.45
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RTE,Gloucestershire Health and Care NHS Foundation Trust,2015/S 227-413650-AD-RTE,2021_07,30/07/2021,0,312
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RTE,Gloucestershire Health and Care NHS Foundation Trust,2015/S 227-413650-AD-RTE,2021_10,29/10/2021,0,2460
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_04,28/04/2021,0,6496.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_05,27/05/2021,0,2821.65
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_06,29/06/2021,0,2128.11
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_07,29/07/2021,0,6694.99
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_08,31/08/2021,0,1691.4
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_09,30/09/2021,0,8411.89
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_10,26/10/2021,0,3999.77
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_11,30/11/2021,0,1928.95
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2021_12,31/12/2021,0,2400.28
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2022_01,31/01/2022,0,3563.63
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2022_02,28/02/2022,0,4103.34
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2022_03,31/03/2022,0,3105.17
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX7,North West Ambulance Service NHS Trust,2015/S 227-413650-AD-RX7,2021_04,30/04/2021,0,1592.88
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXA,2021_07,31/07/2021,0,836.54
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXA,2021_08,31/08/2021,0,1985.8
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXA,2021_11,30/11/2021,0,1435.19
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXA,2022_02,28/02/2022,0,1008.03
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXG,South West Yorkshire Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXG,2021_10,31/10/2021,0,3119.33
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2021_04,30/04/2021,0,5287.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2021_05,28/05/2021,0,12612.31
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2021_06,30/06/2021,0,10248.24
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2021_07,30/07/2021,0,13466.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2021_08,31/08/2021,0,455.45
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2021_10,29/10/2021,0,85.57
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2021_11,30/11/2021,0,-58.48
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2022_03,31/03/2022,0,300
